['1528', 'SCA Ceramic Plaster 02G23', 'RB.02G23']
['1527', 'SCA Ceramics Glaze 02G13', 'RB.02G18']
['1200', 'SCA Ceramics Stud 2 02F08', 'N01PB2.02F08']
['1525', 'SCA Ceramics Stud 3 02F10', 'RB.02F10']
['1526', 'SCA Ceramics Studio 02G13', 'RB.02G13']
['1199', 'SCA Ceramics Studio 1', 'N01PB2.02F16']
['1041', 'SCA Comp Lab 1 (03F09)', 'N01PB3.03F09']
['1736', 'SCA Comp Lab 2 (03F10)', 'N01PB3.03F10']
['1740', 'SCA Comp Lab 3 (03F06)', 'N01PB3.03F06']
['1171', 'SCA Comp Lab 4 (05F05)', 'N01PB5.05F05']
['1739', 'SCA Darkroom 05G04', 'N01PB5.05G04']
['998', 'SCA Drawing Room (02S01)', 'RB.02S01']
['1737', 'SCA Drawing Room (11G13)', 'N01PB11.11G13']
['1012', 'SCA Elective Room 1', 'N01PB2.02G27']
['1209', 'SCA Elective Room 2', 'RB.05F17']
['1738', 'SCA Elective Room 3', 'N01PB32.32G01']
['1663', 'SCA Elective Room 4', 'N01PB19.19G01']
['1014', 'SCA Elective Room 5', 'RB.04F19']
['1541', 'SCA Etching Studio 97G01', 'RB.97G01']
['1017', 'SCA FDA Studio (03G14)', 'RB.03G14']
['1523', 'SCA Glass Coldshop 19G05', 'RB.19G05']
['1538', 'SCA Glass Hotshop(31G02)', 'N01PB31.31G02']
['1201', 'SCA Glass Studio 1', 'N01PB19.19G03']
['1202', 'SCA Glass Studio 2', 'N01PB19.19G04']
['1000', 'SCA Image Lab 24B11', 'RB.24B11']
['1082', 'SCA Installation Room 1', 'RB.11G16']
['1083', 'SCA Installation Room 2', 'RB.11G15']
['1519', 'SCA Jewellery Cast 14G11', 'RB.14G11']
['1518', 'SCA Jewellery Plast 14G05', 'RB.14G05']
['1521', 'SCA Jewellery Pol 14G13', 'RB.14G22']
['1520', 'SCA Jewellery Smith 14G13', 'N01PB14.14G13']
['1522', 'SCA Jewellery Soldr 14G24', 'RB.14G24']
['1515', 'SCA Jewellery Stud 14F10', 'RB.14F10']
['1516', 'SCA Jewellery Stud 14G03', 'RB.14G03']
['1517', 'SCA Jewellery Stud 14G04', 'RB.14G04']
['1013', 'SCA Jewellery Studio 1', 'N01PB14.14G26']
['1203', 'SCA Jewellery Studio 2', 'N01PB14.14G25']
['1204', 'SCA Jewellery Studio 3', 'N01PB14.14F14']
['1879', 'SCA Lighting Studio 04G11', 'RB.04G11']
['1288', 'SCA Lighting Studio 04G22', 'N01PB4.04G22']
['1533', 'SCA Lithograph Stud 27G05', 'RB.27G05']
['988', 'SCA MCA Studio (21G19)', 'N01PB21.21G19']
['1172', 'SCA Meeting Rm 1 (13B01)', 'RB.13B01']
['1002', 'SCA Painting Studio 1', 'N01PB6.06G17']
['1207', 'SCA Painting Studio 2', 'N01PB6.06F22']
['1208', 'SCA Painting Studio 3', 'N01PB7.07F08']
['1015', 'SCA Photomedia YR1 Studio', 'SCAPHM1']
['1016', 'SCA Photomedia YR2 Studio', 'RB.04G37']
['1170', 'SCA Printmedia Image Lab', 'RB.07G03']
['1009', 'SCA Printmedia Studio 2', 'N01PB8.08G02']
['1010', 'SCA Printmedia Studio 3', 'N01PB8.08G01']
['1539', 'SCA Rm 07G05 Publications', 'RB.07G05']
['1545', 'SCA Rm 97G09 Screen Print', 'N01PB97.97G09']
['1540', 'SCA Room 08G05 Project', 'RB.08G05']
['1662', 'SCA Room 14G06', 'RB.14G06']
['1534', 'SCA Room 27G06 Printmedia', 'N01PB27.27G06']
['1536', 'SCA Room 29G03 Plaster', 'RB.29G03']
['1537', 'SCA Room 31G01 Kiln', 'RB.31G01']
['1543', 'SCA Room 97G04A', 'RB.97G04A']
['1542', 'SCA Room 97G04 Acid', 'RB.97G04']
['1544', 'SCA Room 97G06', 'RB.97G06']
['999', 'SCA ScreenArt Prod Studio', 'N01PB5.05G18']
['1524', 'SCA Sculp Plaster 19G06', 'RB.19G06']
['1011', 'SCA Sculpture YR1 Studio', 'RB.29G18']
['1205', 'SCA Sculpture YR2 Studio', 'RB.29G10']
['1206', 'SCA Sculpture YR3 Studio', 'RB.29G09']
['1079', 'SCA Seminar Rm 10 (16G01)', 'RB.16G01']
['1235', 'SCA Seminar Rm 1 (24G20)', 'N01PB24.24G20']
['1236', 'SCA Seminar Rm 2 (24F15)', 'N01PB24.24F15']
['1237', 'SCA Seminar Rm 3 (24S04)', 'N01PB24.24S04']
['1238', 'SCA Seminar Rm 4 (24F16)', 'N01PB24.24F16']
['994', 'SCA Seminar Rm 6 (01G09)', 'N01PB1.01G09']
['995', 'SCA Seminar Rm 7 (03G08)', 'N01PB3.03G08']
['996', 'SCA Seminar Rm 8 (03S06)', 'N01PB3.03S06']
['997', 'SCA Seminar Rm 9 (01S01)', 'N01PB1.01S01']
['1428', 'SCA Seminar Room (08G12)', 'RB.08G12']
['1289', 'SCA Sound Studio 1', 'N01PB3.03G17']
['1215', 'SCA Training Room 1', 'RB.16G02']
['1303', 'Science Meeting Room 450', 'F07.450']
['1250', 'SciTech Library', 'G02.113']
['490', 'Scot Skirving LT', 'SSLT']
['685', 'Seminar Room 2.1', 'RPAHSR1']
['691', 'Seminar Room 4.5', 'RPAHS45']
['692', 'Seminar Room 4.6', 'RPAHS46']
['693', 'Seminar Room 6.1', 'RPAHS61']
['380', 'Services Building 341', 'SERV341']
['383', 'Services Building 345', 'SERV345']
['387', 'Services Building 346', 'SERV346']
['1886', 'Seymour Centre Everest LT', 'J09.309']
['632', 'Seymour Centre S119', 'J09.S119']
['403', 'Seymour Centre S412', 'J09.S412']
['397', 'Seymour Centre Studio 1', 'SCSTUD1']
['1846', 'Seymour Centre York LT', 'J09.301A']
['845', 'Seymour Seminar Room S419', 'J09.S419']
['1220', 'Seymour Seminar Room S502', 'J09.S502']
['1190', 'Sir Will Tyree Lab 225B', 'J03.225B']
['1072', 'SIT 207 (hanging space)', 'J12.207.HS']
['1073', 'SIT 208 (hanging space)', 'J12.208.HS']
['1071', 'SIT Art/Exhibition 207', 'J12.207']
['1068', 'SIT Atrium 100', 'J12.100']
['1070', 'SIT Common Room 125', 'J12.125']
['1074', 'SIT Exhibit/Gallery 208', 'J12.208']
['1046', 'SIT Lab 114', 'J12.114']
['1047', 'SIT Lab 115', 'J12.115']
['1048', 'SIT Lab 116', 'J12.116']
['1049', 'SIT Lab 117', 'J12.117']
['1245', 'SIT Lab 118', 'J12.118']
['1921', 'SIT Lab 130A', 'J12.130A']
['1656', 'SIT Lab 130B', 'J12.130B']
['1054', 'SIT Lecture Theatre 123', 'J12.123']
['1062', 'SIT Meeting room 229', 'J12.229']
['1063', 'SIT Meeting room 230', 'J12.230']
['1061', 'SIT Meeting room 331', 'J12.331']
['1056', 'SIT Meeting room 402', 'J12.402']
['1059', 'SIT Meeting room 431', 'J12.431']
['1075', 'SIT Technology Garden', 'SITTG']
['1069', 'SIT Wintergarden 122', 'J12.122']
['45', 'Slade Lecture Theatre', 'A28.217']
['1511', 'SNCS Room 2.21', 'C56C.221']
['1848', 'SNH Dry Lab 5001', 'A31.5001']
['1849', 'SNH Learning Studio 4003', 'A31.4003']
['1843', 'SNH Lecture Theatre 3003', 'A31.3003']
['1845', 'SNH LT 4002 (Messel)', 'A31.4002']
['1844', 'SNH Seminar Room 3001', 'A31.3001']
['1847', 'SNH Seminar Room 4001', 'A31.4001']
['608', 'South Badham 163', 'A16.S163']
['1383', 'Spare Room 1', 'SPARE1']
['1382', 'Spare Room 2', 'SPARE2']
['565', 'Spark Ignition - S173', 'J07.S173/T2']
['1986', 'SSB Consult Room 220', 'A02.220']
['1987', 'SSB Consult Room 221', 'A02.221']
['1988', 'SSB Consult Room 222', 'A02.222']
['1989', 'SSB Consult Room 223', 'A02.223']
['1973', 'SSB Econometrics Lab 1', 'A02.115']
['1984', 'SSB Econometrics Lab 1-2', 'A02.115.120']
['1974', 'SSB Econometrics Lab 2', 'A02.120']
['1975', 'SSB Experimental Lab', 'A02.110']
['1968', 'SSB Lecture Theatre 200', 'A02.200']
['1967', 'SSB Seminar Room 105', 'A02.105']
['1969', 'SSB Seminar Room 210', 'A02.210']
['1946', 'Staff Common Room S237', 'F13.S237']
['1677', 'Staff Members Office', 'UNKSMO']
['437', 'Stephen Hales Lab', 'A12.125']
['375', 'Storie Dixson 2 (N332)', 'H10.332']
['376', 'Storie Dixson 3 (N334)', 'H10.334']
['379', 'Storie Dixson 6 (N332A)', 'H10.332A']
['570', 'Storie Dixson N333', 'H10.N333']
['571', 'Storie Dixson N333A', 'H10.N333A']
['1339', 'Storie Dixson Room 225', 'H10.225']
['566', 'Storie Dixson SR N432', 'H10.N432']
['378', 'Storie Dixson SR N435', 'H10.N435']
['1913', 'Storie Dixson SR N440', 'H10.N440']
['1914', 'Storie Dixson SR N450', 'H10.N450']
['1915', 'Storie Dixson SR N452', 'H10.N452']
['1997', "St Paul's LS 101 (Adv)", 'CG1A.101']
['1998', "St Paul's LS 102", 'CG1A.102']
['1999', "St Paul's LS 103", 'CG1A.103']
['2004', "St Paul's Meet Rm 201", 'CG1A.201']
['2005', "St Paul's Meet Rm 202", 'CG1A.202']
['2006', "St Paul's Small SR 203", 'CG1A.203']
['2000', "St Paul's SR 104", 'CG1A.104']
['2001', "St Paul's SR 105", 'CG1A.105']
['2002', "St Paul's SR 106", 'CG1A.106']
['2003', "St Paul's SR 107", 'CG1A.107']
['2007', "St Paul's SR 204 (TBL)", 'CG1A.204']
['563', 'Strain Gauge - S163', 'ME.S1']
['729', 'Studio 104 Brennan', 'A18.104']
['228', 'Sunken Lawn &amp; Roof BBQ', 'A23.Z01']
['406', 'Sydney Inst Tech (Ultimo)', 'SITTU']
['1294', 'TAFE Workshop', 'TAFE']
['787', 'T Block T105', 'C43T.T105']
['781', 'T Block T106', 'C43T.T106']
['786', 'T Block T107', 'C43T.T107']
['745', 'T Block T109', 'C43T.T109']
['746', 'T Block T110', 'C43T.T110']
['749', 'T Block T203', 'C43T.T203']
['750', 'T Block T204', 'C43T.T204']
['785', 'T Block T206', 'C43T.T206']
['754', 'T Block T207', 'C43T.T207']
['784', 'T Block T208', 'C43T.T208']
['755', 'T Block T314', 'C43T.T314']
['876', 'T Block T323(AVS)', 'C43.T323']
['877', 'T Block T327(AVS)', 'C43.T327']
['878', 'T Block T330(AVS)', 'C43.T330']
['1368', 'T Block T415', 'C43.T415']
['1004', 'T Block T432(YG)', 'C43.T432']
['758', 'T Block T437', 'C43T.T437']
['336', 'TC Archaeology Lab 102', 'A22.102']
['231', 'TC Assembly Hall 300', 'A22.300']
['328', 'TC Childrens Centre 207', 'A22.207']
['350', 'TC Drama Education 420', 'A22.420']
['351', 'TC Food Lab 406', 'TC422']
['356', 'TC Food Lab 424', 'A22.424']
['225', 'TC Gymnasium 270', 'A22.270']
['1747', 'TC Meeting Room 200', 'A22.200']
['1003', 'TC Mens Courtyard', 'A22.MC']
['848', 'TC Psych Comp Lab 324', 'A22.324']
['849', 'TC Psych Comp Lab 325', 'A22.325']
['850', 'TC Psych Comp Lab 326', 'A22.326']
['589', 'TC Psych Comp Lab 401', 'A22.401']
['588', 'TC Psych Comp Lab 403', 'A22.403']
['587', 'TC Psych Comp Lab 404', 'A22.404']
['586', 'TC Psych Comp Lab 405', 'A22.405']
['346', 'TC Science Education 309', 'A22.309']
['348', 'TC Science Education 431', 'A22.431']
['347', 'TC Science Education 433', 'A22.433']
['226', 'TC Women Students Ctyrd', 'A22.NLC']
['1210', 'TC Writing Hub Room 330', 'A22.330']
['233', 'Teachers College 215', 'A22.215']
['155', 'Teachers College 306', 'A22.306']
['1269', 'Teachers College 323', 'A22.323']
['1270', 'Teachers College 323A', 'A22.323A']
['487', 'Teachers College 331', 'A22.331']
['488', 'Teachers College 332', 'A22.332']
['349', 'Teachers College 427', 'A22.427']
['235', 'Teachers College 436', 'A22.436']
['599', 'Teachers College 437', 'A22.437']
['325', 'Teachers College 438', 'A22.438']
['123', 'Teachers College 440', 'A22.440']
['324', 'Teachers College 442', 'A22.442']
['236', 'Teachers College 448', 'A22.448']
['1298', 'The Square', 'THESQ']
['639', 'Tin Sheds Gallery', 'G04.232']
['562', 'TMC Mill Lab - Room S195', 'ME.M1']
['574', 'TMC Mill-Room S153', 'J07.S153']
['1940', 'Transient Lawn &amp; BBQ', 'F12.BBQ1']
['475', 'Travelling', 'BUS']
['1512', 'Treadmill and Sem Rm 104', 'C08L.104']
['1554', 'Treadmill and Sem Rm 105', 'C08L.105']
['1552', 'Treadmill Room 107-200', 'C08L.107']
['665', 'Tutorial Room 2.2', 'RPAHTR2']
['666', 'Tutorial Room 2.3', 'RPAHTR3']
['667', 'Tutorial Room 2.4', 'RPAHTR4']
['668', 'Tutorial Room 2.5', 'RPAHTR5']
['669', 'Tutorial Room 2.6', 'RPAHTR6']
['686', 'Tutorial Room 2.7', 'RPAHTR7']
['695', 'Tutorial Room 6.5', 'RPAHTR65']
['852', 'TVS209 Educ', 'A35.209']
['1572', 'UDH Integrat Clinic North', 'C12.5TCN']
['1571', 'UDH Integrat Clinic South', 'C12.5TCS']
['1630', 'United Dental Boardroom', 'C12.BR']
['1570', 'United Dental Computer Rm', 'C12.8CR']
['1581', 'United Dental Faculty Lab', 'C12.LAB1']
['1578', 'United Dental LT 6', 'C12.LT6']
['1579', 'United Dental LT 9', 'C12.LT9']
['1569', 'United Dental Postgrad Rm', 'C12.PGR']
['1629', 'United Dental Sim Clinic', 'C12.5SC']
['1577', 'United Dental Tut Rm 2', 'C12.TR2']
['1575', 'United Dental Tut Rm 3', 'C12.TR3']
['1574', 'United Dental Tut Rm 4', 'C12.TR4']
['1573', 'United Dental Tut Rm 5', 'C12.TR5']
['1576', 'United Dental Tut Rm 6', 'C12.TR6']
['1580', 'United Dental Tut Rm 7', 'C12.TR7']
['504', 'Unknown', 'UNK']
['1123', 'USSC Boardroom (N241)', 'A20.N241']
['671', 'VC215 Bren', 'A18.215']
['728', 'VCR3 GTaylor', 'GTVCR3']
['846', 'Vesalian LT S431', 'F13.S431']
['558', 'Vibration Isolation S173', 'J07.S173/D1']
['690', 'VMO Lounge', 'VMOL']
['1733', 'VSCC Board Room 201', 'B22.201']
['1734', 'VSCC Courtyard', 'B22.Z01']
['1233', 'VSCC Jurox Foyer', 'B22.202']
['1867', 'VSCC Lawns', 'B22.Z02']
['273', 'VSCC Pfizer Foyer', 'B22.100']
['272', 'VSCC Regimental Rm', 'B22.102']
['1831', 'VSCC Seminar Room 115', 'B22.115-116']
['1830', 'VSCC Seminar Room 218', 'B22.SR218']
['268', 'VSCC Webster LT 208', 'B22.208']
['2', 'Wallace Lect Theatre 200', 'A21.200']
['701', 'Wentworth Terrace Room', 'WTR']
['1584', 'Westmead Auditorium', 'C24.L2.09']
['1933', 'Westmead Cabaret L1.02', 'C24.L1.02']
['1932', 'Westmead CS LT L1.01', 'C24.L1.01']
['1934', 'Westmead FTR L1.03', 'C24.L1.03']
['1935', 'Westmead FTR L1.04', 'C24.L1.04']
['1278', 'Westmead Hospital', 'WMH']
['1949', 'Westmead Library MR 17', 'C24.L2.17']
['1950', 'Westmead Library MR 18', 'C24.L2.18']
['1951', 'Westmead Library MR 19', 'C24.L2.19']
['1952', 'Westmead Library MR 20', 'C24.L2.20']
['1953', 'Westmead Library MR 21', 'C24.L2.21']
['1954', 'Westmead Library MR 22', 'C24.L2.22']
['1955', 'Westmead Library MR 23', 'C24.L2.23']
['1956', 'Westmead Library MR 24', 'C24.L2.24']
['1957', 'Westmead Library MR 25', 'C24.L2.25']
['1958', 'Westmead Library MR 26', 'C24.L2.26']
['1962', 'Westmead Library MR 30', 'C24.L2.30']
['1963', 'Westmead Library MR 31', 'C24.L2.31']
['1964', 'Westmead Library MR 32', 'C24.L2.32']
['1965', 'Westmead Library MR 33', 'C24.L2.33']
['1947', 'Westmead Library Simul 15', 'C24.L2.15']
['1948', 'Westmead Library Simul 16', 'C24.L2.16']
['1960', 'Westmead Library TR 28', 'C24.L2.28']
['1961', 'Westmead Library TR 29', 'C24.L2.29']
['1966', 'Westmead Library TR 34', 'C24.L2.34']
['1585', 'Westmead LT 1', 'C24.LT1']
['1586', 'Westmead LT 2', 'C24.LT2']
['1587', 'Westmead LT 3', 'C24.LT3']
['1588', 'Westmead LT 4', 'C24.LT4']
['1959', 'Westmead Pathology TR 27', 'C24.L2.27']
['1937', 'Westmead REN Lab', 'C24.REN']
['1589', 'Westmead Seminar Room 5', 'C24.L2.05']
['1590', 'Westmead Seminar Room 6', 'C24.L2.06']
['1591', 'Westmead Seminar Room 7', 'C24.L2.07']
['1602', 'Westmead Sim Clinic', 'C24A.SC1']
['1596', 'Westmead Tutorial Room 10', 'C24.L2.10']
['1595', 'Westmead Tutorial Room 11', 'C24.L2.11']
['1594', 'Westmead Tutorial Room 12', 'C24.L2.12']
['1593', 'Westmead Tutorial Room 13', 'C24.L2.13']
['1592', 'Westmead Tutorial Room 14', 'C24.L2.14']
['1939', 'Westmead Tutorial Room 8', 'C24.L2.08']
['1627', 'WHCC Room 102-115', 'C01F.102']
['716', 'Wilkinson 101 2D Media Lb', 'G04.101']
['712', 'Wilkinson 106 3D Media Lb', 'G04.106']
['1097', 'Wilkinson 106B Proj Space', 'G04.106B']
['714', 'Wilkinson 108 Studio', 'G04.108']
['636', 'Wilkinson 144 Audio Stud', 'G04.144']
['713', 'Wilkinson 152 DMaF', 'G04.152']
['1882', 'Wilkinson 157 DMaF', 'G04.157']
['1682', 'Wilkinson 205 Hearth', 'G04.205']
['1930', 'Wilkinson 212 Comp Studio', 'G04.212']
['306', 'Wilkinson 261 Comp Studio', 'G04.261']
['633', 'Wilkinson 262 Comp Studio', 'G04.262']
['634', 'Wilkinson 269 Comp Studio', 'G04.269']
['303', 'Wilkinson 308 Seminar Rm', 'G04.308']
['307', 'Wilkinson 313 Comp Studio', 'G04.313']
['681', 'Wilkinson 316 Studio', 'G04.316']
['1166', 'Wilkinson 405 Studio', 'G04.405']
['1906', 'Wilkinson 405 Studio East', 'G04.405E']
['1907', 'Wilkinson 405 Studio West', 'G04.405W']
['1681', 'Wilkinson 457', 'G04.457']
['304', 'Wilkinson 481 Seminar Rm', 'G04.481']
['647', 'Wilkinson 526 Seminar Rm', 'G04.526']
['305', 'Wilkinson 541 URP Studio', 'G04.541']
['286', 'Wilkinson 557 Seminar Rm', 'G04.557']
['47', 'Wilkinson LT 250 (Arch 1)', 'G04.250']
['67', 'Wilkinson LT 270 (Arch 2)', 'G04.270']
['1680', 'Wilkinson M162 Mezzanine', 'G04.M162']
['715', 'Wilkinson Photo Studio', 'G04.133']
['68', 'Wilkinson SR 231 (Arch 3)', 'G04.231']
['1335', 'Wind Tunnel Lab N107', 'J11.N107']
['1748', 'Woolley Aero Wind Tunnel', 'A20.S250']
['1194', 'Woolley Common Room N480', 'A20.N480']
['709', 'Woolley Computer Lab N205', 'A20.N205']
['1243', 'Woolley Lab S243', 'WS243']
['16', 'Woolley Lect Theatre N395', 'A20.N395']
['81', 'Woolley Lect Theatre S325', 'A20.S325']
['82', 'Woolley Lecture Room N497', 'A20.N497']
['230', 'Woolley Sem Rm N208', 'A20.N208']
['72', 'Woolley Tut Rm N384', 'A20.N384']
['83', 'Woolley Tut Rm N401', 'A20.N401']
['139', 'Woolley Tut Rm N408', 'A20.N408']
['138', 'Woolley Tut Rm S302', 'A20.S302']
['157', 'Woolley Tut Rm S334', 'A20.S334']
['137', 'Woolley Tut Rm S361', 'A20.S361']
